alder,tilflytningskommune,fraflytningskommune,årstal,værdi_m,værdi_k
80-84 år,Varde,Frederiksberg,2007,0,0
80-84 år,Varde,Frederiksberg,2008,0,0
80-84 år,Varde,Frederiksberg,2009,0,0
80-84 år,Varde,Frederiksberg,2010,0,0
80-84 år,Varde,Frederiksberg,2011,0,0
80-84 år,Varde,Frederiksberg,2012,0,0
80-84 år,Varde,Frederiksberg,2013,0,0
80-84 år,Varde,Frederiksberg,2014,0,0
80-84 år,Varde,Frederiksberg,2015,0,0
80-84 år,Varde,Frederiksberg,2016,0,0
80-84 år,Varde,Frederiksberg,2017,0,0
80-84 år,Vejen,Frederiksberg,2006,0,0
80-84 år,Vejen,Frederiksberg,2007,0,0
80-84 år,Vejen,Frederiksberg,2008,0,0
80-84 år,Vejen,Frederiksberg,2009,0,0
80-84 år,Vejen,Frederiksberg,2010,0,0
80-84 år,Vejen,Frederiksberg,2011,0,0
80-84 år,Vejen,Frederiksberg,2012,0,0
80-84 år,Vejen,Frederiksberg,2013,0,0
80-84 år,Vejen,Frederiksberg,2014,0,0
80-84 år,Vejen,Frederiksberg,2015,0,0
80-84 år,Vejen,Frederiksberg,2016,0,0
80-84 år,Vejen,Frederiksberg,2017,0,0
80-84 år,Vejle,Frederiksberg,2006,0,0
80-84 år,Vejle,Frederiksberg,2007,0,0
80-84 år,Vejle,Frederiksberg,2008,0,0
80-84 år,Vejle,Frederiksberg,2009,0,0
80-84 år,Vejle,Frederiksberg,2010,0,0
80-84 år,Vejle,Frederiksberg,2011,0,0
80-84 år,Vejle,Frederiksberg,2012,0,0
80-84 år,Vejle,Frederiksberg,2013,0,0
80-84 år,Vejle,Frederiksberg,2014,0,0
80-84 år,Vejle,Frederiksberg,2015,0,0
80-84 år,Vejle,Frederiksberg,2016,0,0
80-84 år,Vejle,Frederiksberg,2017,0,0
80-84 år,Aabenraa,Frederiksberg,2006,0,0
80-84 år,Aabenraa,Frederiksberg,2007,0,0
80-84 år,Aabenraa,Frederiksberg,2008,0,0
80-84 år,Aabenraa,Frederiksberg,2009,0,0
80-84 år,Aabenraa,Frederiksberg,2010,0,0
80-84 år,Aabenraa,Frederiksberg,2011,0,0
80-84 år,Aabenraa,Frederiksberg,2012,0,0
80-84 år,Aabenraa,Frederiksberg,2013,0,0
80-84 år,Aabenraa,Frederiksberg,2014,0,1
80-84 år,Aabenraa,Frederiksberg,2015,0,0
80-84 år,Aabenraa,Frederiksberg,2016,0,0
80-84 år,Aabenraa,Frederiksberg,2017,0,0
80-84 år,Favrskov,Frederiksberg,2006,0,0
80-84 år,Favrskov,Frederiksberg,2007,0,0
80-84 år,Favrskov,Frederiksberg,2008,0,0
80-84 år,Favrskov,Frederiksberg,2009,0,0
80-84 år,Favrskov,Frederiksberg,2010,0,0
80-84 år,Favrskov,Frederiksberg,2011,0,0
80-84 år,Favrskov,Frederiksberg,2012,0,0
80-84 år,Favrskov,Frederiksberg,2013,0,0
80-84 år,Favrskov,Frederiksberg,2014,0,0
80-84 år,Favrskov,Frederiksberg,2015,0,0
80-84 år,Favrskov,Frederiksberg,2016,0,0
80-84 år,Favrskov,Frederiksberg,2017,0,0
80-84 år,Hedensted,Frederiksberg,2006,0,0
80-84 år,Hedensted,Frederiksberg,2007,0,0
80-84 år,Hedensted,Frederiksberg,2008,0,0
80-84 år,Hedensted,Frederiksberg,2009,0,0
80-84 år,Hedensted,Frederiksberg,2010,0,0
80-84 år,Hedensted,Frederiksberg,2011,0,0
80-84 år,Hedensted,Frederiksberg,2012,0,0
80-84 år,Hedensted,Frederiksberg,2013,0,0
80-84 år,Hedensted,Frederiksberg,2014,0,0
80-84 år,Hedensted,Frederiksberg,2015,0,0
80-84 år,Hedensted,Frederiksberg,2016,0,0
80-84 år,Hedensted,Frederiksberg,2017,0,0
80-84 år,Horsens,Frederiksberg,2006,0,0
80-84 år,Horsens,Frederiksberg,2007,0,0
80-84 år,Horsens,Frederiksberg,2008,0,0
80-84 år,Horsens,Frederiksberg,2009,0,0
80-84 år,Horsens,Frederiksberg,2010,0,1
80-84 år,Horsens,Frederiksberg,2011,0,0
80-84 år,Horsens,Frederiksberg,2012,0,0
80-84 år,Horsens,Frederiksberg,2013,0,0
80-84 år,Horsens,Frederiksberg,2014,0,0
80-84 år,Horsens,Frederiksberg,2015,0,0
80-84 år,Horsens,Frederiksberg,2016,0,0
80-84 år,Horsens,Frederiksberg,2017,0,0
80-84 år,Norddjurs,Frederiksberg,2006,0,0
80-84 år,Norddjurs,Frederiksberg,2007,0,0
80-84 år,Norddjurs,Frederiksberg,2008,0,0
80-84 år,Norddjurs,Frederiksberg,2009,0,0
80-84 år,Norddjurs,Frederiksberg,2010,0,0
80-84 år,Norddjurs,Frederiksberg,2011,0,0
80-84 år,Norddjurs,Frederiksberg,2012,0,0
80-84 år,Norddjurs,Frederiksberg,2013,0,0
80-84 år,Norddjurs,Frederiksberg,2014,0,0
80-84 år,Norddjurs,Frederiksberg,2015,0,0
80-84 år,Norddjurs,Frederiksberg,2016,0,0
80-84 år,Norddjurs,Frederiksberg,2017,0,0
80-84 år,Odder,Frederiksberg,2006,0,0
80-84 år,Odder,Frederiksberg,2007,0,0
80-84 år,Odder,Frederiksberg,2008,0,0
80-84 år,Odder,Frederiksberg,2009,0,0
80-84 år,Odder,Frederiksberg,2010,0,0
80-84 år,Odder,Frederiksberg,2011,0,0
80-84 år,Odder,Frederiksberg,2012,0,0
80-84 år,Odder,Frederiksberg,2013,0,0
80-84 år,Odder,Frederiksberg,2014,0,0
80-84 år,Odder,Frederiksberg,2015,0,0
80-84 år,Odder,Frederiksberg,2016,0,0
80-84 år,Odder,Frederiksberg,2017,0,0
80-84 år,Randers,Frederiksberg,2006,0,0
80-84 år,Randers,Frederiksberg,2007,0,0
80-84 år,Randers,Frederiksberg,2008,0,0
80-84 år,Randers,Frederiksberg,2009,1,0
80-84 år,Randers,Frederiksberg,2010,0,0
80-84 år,Randers,Frederiksberg,2011,0,0
80-84 år,Randers,Frederiksberg,2012,0,0
80-84 år,Randers,Frederiksberg,2013,0,0
80-84 år,Randers,Frederiksberg,2014,0,0
80-84 år,Randers,Frederiksberg,2015,0,0
80-84 år,Randers,Frederiksberg,2016,0,0
80-84 år,Randers,Frederiksberg,2017,0,0
80-84 år,Samsø,Frederiksberg,2006,0,0
80-84 år,Samsø,Frederiksberg,2007,0,0
80-84 år,Samsø,Frederiksberg,2008,0,0
80-84 år,Samsø,Frederiksberg,2009,0,0
80-84 år,Samsø,Frederiksberg,2010,0,0
80-84 år,Samsø,Frederiksberg,2011,0,0
80-84 år,Samsø,Frederiksberg,2012,0,0
80-84 år,Samsø,Frederiksberg,2013,0,0
80-84 år,Samsø,Frederiksberg,2014,0,0
80-84 år,Samsø,Frederiksberg,2015,0,0
80-84 år,Samsø,Frederiksberg,2016,0,0
80-84 år,Samsø,Frederiksberg,2017,0,0
80-84 år,Silkeborg,Frederiksberg,2006,0,0
80-84 år,Silkeborg,Frederiksberg,2007,0,0
80-84 år,Silkeborg,Frederiksberg,2008,0,0
80-84 år,Silkeborg,Frederiksberg,2009,0,0
80-84 år,Silkeborg,Frederiksberg,2010,0,0
80-84 år,Silkeborg,Frederiksberg,2011,0,0
80-84 år,Silkeborg,Frederiksberg,2012,0,0
80-84 år,Silkeborg,Frederiksberg,2013,0,0
80-84 år,Silkeborg,Frederiksberg,2014,0,0
80-84 år,Silkeborg,Frederiksberg,2015,0,0
80-84 år,Silkeborg,Frederiksberg,2016,1,0
80-84 år,Silkeborg,Frederiksberg,2017,1,0
80-84 år,Skanderborg,Frederiksberg,2006,0,0
80-84 år,Skanderborg,Frederiksberg,2007,0,0
80-84 år,Skanderborg,Frederiksberg,2008,0,0
80-84 år,Skanderborg,Frederiksberg,2009,0,0
80-84 år,Skanderborg,Frederiksberg,2010,0,0
80-84 år,Skanderborg,Frederiksberg,2011,0,0
80-84 år,Skanderborg,Frederiksberg,2012,0,0
80-84 år,Skanderborg,Frederiksberg,2013,0,0
80-84 år,Skanderborg,Frederiksberg,2014,0,0
80-84 år,Skanderborg,Frederiksberg,2015,0,0
80-84 år,Skanderborg,Frederiksberg,2016,0,0
80-84 år,Skanderborg,Frederiksberg,2017,0,0
80-84 år,Syddjurs,Frederiksberg,2006,0,0
80-84 år,Syddjurs,Frederiksberg,2007,0,0
80-84 år,Syddjurs,Frederiksberg,2008,0,0
80-84 år,Syddjurs,Frederiksberg,2009,0,1
80-84 år,Syddjurs,Frederiksberg,2010,0,0
80-84 år,Syddjurs,Frederiksberg,2011,0,0
80-84 år,Syddjurs,Frederiksberg,2012,0,0
80-84 år,Syddjurs,Frederiksberg,2013,0,0
80-84 år,Syddjurs,Frederiksberg,2014,0,0
80-84 år,Syddjurs,Frederiksberg,2015,0,0
80-84 år,Syddjurs,Frederiksberg,2016,0,0
80-84 år,Syddjurs,Frederiksberg,2017,0,0
80-84 år,Aarhus,Frederiksberg,2006,1,1
80-84 år,Aarhus,Frederiksberg,2007,0,0
80-84 år,Aarhus,Frederiksberg,2008,0,2
80-84 år,Aarhus,Frederiksberg,2009,0,0
80-84 år,Aarhus,Frederiksberg,2010,0,0
80-84 år,Aarhus,Frederiksberg,2011,1,1
80-84 år,Aarhus,Frederiksberg,2012,0,0
80-84 år,Aarhus,Frederiksberg,2013,0,0
80-84 år,Aarhus,Frederiksberg,2014,0,0
80-84 år,Aarhus,Frederiksberg,2015,0,0
80-84 år,Aarhus,Frederiksberg,2016,0,0
80-84 år,Aarhus,Frederiksberg,2017,0,0
80-84 år,Herning,Frederiksberg,2006,0,0
80-84 år,Herning,Frederiksberg,2007,0,0
80-84 år,Herning,Frederiksberg,2008,0,0
80-84 år,Herning,Frederiksberg,2009,0,0
80-84 år,Herning,Frederiksberg,2010,0,0
80-84 år,Herning,Frederiksberg,2011,0,0
80-84 år,Herning,Frederiksberg,2012,0,0
80-84 år,Herning,Frederiksberg,2013,0,0
80-84 år,Herning,Frederiksberg,2014,0,0
80-84 år,Herning,Frederiksberg,2015,0,0
80-84 år,Herning,Frederiksberg,2016,0,0
80-84 år,Herning,Frederiksberg,2017,0,0
80-84 år,Holstebro,Frederiksberg,2006,0,0
80-84 år,Holstebro,Frederiksberg,2007,0,0
80-84 år,Holstebro,Frederiksberg,2008,0,0
80-84 år,Holstebro,Frederiksberg,2009,0,0
80-84 år,Holstebro,Frederiksberg,2010,0,0
80-84 år,Holstebro,Frederiksberg,2011,0,0
80-84 år,Holstebro,Frederiksberg,2012,0,0
80-84 år,Holstebro,Frederiksberg,2013,0,0
80-84 år,Holstebro,Frederiksberg,2014,0,0
80-84 år,Holstebro,Frederiksberg,2015,0,0
80-84 år,Holstebro,Frederiksberg,2016,0,0
80-84 år,Holstebro,Frederiksberg,2017,0,0
80-84 år,Ikast-Brande,Frederiksberg,2006,0,0
80-84 år,Ikast-Brande,Frederiksberg,2007,0,0
80-84 år,Ikast-Brande,Frederiksberg,2008,0,0
80-84 år,Ikast-Brande,Frederiksberg,2009,0,0
80-84 år,Ikast-Brande,Frederiksberg,2010,0,0
80-84 år,Ikast-Brande,Frederiksberg,2011,0,0
80-84 år,Ikast-Brande,Frederiksberg,2012,0,0
80-84 år,Ikast-Brande,Frederiksberg,2013,0,0
80-84 år,Ikast-Brande,Frederiksberg,2014,0,0
80-84 år,Ikast-Brande,Frederiksberg,2015,0,0
80-84 år,Ikast-Brande,Frederiksberg,2016,0,0
80-84 år,Ikast-Brande,Frederiksberg,2017,0,0
80-84 år,Lemvig,Frederiksberg,2006,0,0
80-84 år,Lemvig,Frederiksberg,2007,0,0
80-84 år,Lemvig,Frederiksberg,2008,0,0
80-84 år,Lemvig,Frederiksberg,2009,0,0
80-84 år,Lemvig,Frederiksberg,2010,0,0
80-84 år,Lemvig,Frederiksberg,2011,0,0
80-84 år,Lemvig,Frederiksberg,2012,0,0
80-84 år,Lemvig,Frederiksberg,2013,0,0
80-84 år,Lemvig,Frederiksberg,2014,0,0
80-84 år,Lemvig,Frederiksberg,2015,0,0
80-84 år,Lemvig,Frederiksberg,2016,0,0
80-84 år,Lemvig,Frederiksberg,2017,0,0
80-84 år,Ringkøbing-Skjern,Frederiksberg,2006,0,0
80-84 år,Ringkøbing-Skjern,Frederiksberg,2007,0,1
80-84 år,Ringkøbing-Skjern,Frederiksberg,2008,0,0
80-84 år,Ringkøbing-Skjern,Frederiksberg,2009,0,0
80-84 år,Ringkøbing-Skjern,Frederiksberg,2010,0,0
80-84 år,Ringkøbing-Skjern,Frederiksberg,2011,0,0
80-84 år,Ringkøbing-Skjern,Frederiksberg,2012,0,0
80-84 år,Ringkøbing-Skjern,Frederiksberg,2013,0,0
80-84 år,Ringkøbing-Skjern,Frederiksberg,2014,0,1
80-84 år,Ringkøbing-Skjern,Frederiksberg,2015,0,0
80-84 år,Ringkøbing-Skjern,Frederiksberg,2016,0,0
80-84 år,Ringkøbing-Skjern,Frederiksberg,2017,0,0
80-84 år,Skive,Frederiksberg,2006,0,0
80-84 år,Skive,Frederiksberg,2007,0,0
80-84 år,Skive,Frederiksberg,2008,0,0
80-84 år,Skive,Frederiksberg,2009,0,0
80-84 år,Skive,Frederiksberg,2010,0,0
80-84 år,Skive,Frederiksberg,2011,0,0
80-84 år,Skive,Frederiksberg,2012,0,0
80-84 år,Skive,Frederiksberg,2013,0,0
80-84 år,Skive,Frederiksberg,2014,0,0
80-84 år,Skive,Frederiksberg,2015,0,0
80-84 år,Skive,Frederiksberg,2016,0,0
80-84 år,Skive,Frederiksberg,2017,0,0
80-84 år,Struer,Frederiksberg,2006,0,0
80-84 år,Struer,Frederiksberg,2007,0,0
80-84 år,Struer,Frederiksberg,2008,0,0
80-84 år,Struer,Frederiksberg,2009,0,0
80-84 år,Struer,Frederiksberg,2010,0,0
80-84 år,Struer,Frederiksberg,2011,0,0
80-84 år,Struer,Frederiksberg,2012,0,0
80-84 år,Struer,Frederiksberg,2013,0,0
80-84 år,Struer,Frederiksberg,2014,0,0
80-84 år,Struer,Frederiksberg,2015,0,0
80-84 år,Struer,Frederiksberg,2016,0,0
80-84 år,Struer,Frederiksberg,2017,0,0
80-84 år,Viborg,Frederiksberg,2006,0,0
80-84 år,Viborg,Frederiksberg,2007,0,0
80-84 år,Viborg,Frederiksberg,2008,0,0
80-84 år,Viborg,Frederiksberg,2009,1,0
80-84 år,Viborg,Frederiksberg,2010,1,0
80-84 år,Viborg,Frederiksberg,2011,0,0
80-84 år,Viborg,Frederiksberg,2012,0,0
80-84 år,Viborg,Frederiksberg,2013,0,0
80-84 år,Viborg,Frederiksberg,2014,0,0
80-84 år,Viborg,Frederiksberg,2015,0,0
80-84 år,Viborg,Frederiksberg,2016,0,0
80-84 år,Viborg,Frederiksberg,2017,0,0
80-84 år,Brønderslev,Frederiksberg,2006,0,0
80-84 år,Brønderslev,Frederiksberg,2007,0,0
80-84 år,Brønderslev,Frederiksberg,2008,0,0
80-84 år,Brønderslev,Frederiksberg,2009,0,0
80-84 år,Brønderslev,Frederiksberg,2010,0,0
80-84 år,Brønderslev,Frederiksberg,2011,0,0
80-84 år,Brønderslev,Frederiksberg,2012,0,0
80-84 år,Brønderslev,Frederiksberg,2013,0,0
80-84 år,Brønderslev,Frederiksberg,2014,0,0
80-84 år,Brønderslev,Frederiksberg,2015,0,0
80-84 år,Brønderslev,Frederiksberg,2016,0,0
80-84 år,Brønderslev,Frederiksberg,2017,1,0
80-84 år,Frederikshavn,Frederiksberg,2006,0,0
80-84 år,Frederikshavn,Frederiksberg,2007,0,0
80-84 år,Frederikshavn,Frederiksberg,2008,0,0
80-84 år,Frederikshavn,Frederiksberg,2009,0,0
80-84 år,Frederikshavn,Frederiksberg,2010,1,0
80-84 år,Frederikshavn,Frederiksberg,2011,0,0
80-84 år,Frederikshavn,Frederiksberg,2012,0,0
80-84 år,Frederikshavn,Frederiksberg,2013,0,0
80-84 år,Frederikshavn,Frederiksberg,2014,0,0
80-84 år,Frederikshavn,Frederiksberg,2015,0,0
80-84 år,Frederikshavn,Frederiksberg,2016,0,0
80-84 år,Frederikshavn,Frederiksberg,2017,0,0
80-84 år,Hjørring,Frederiksberg,2006,0,0
80-84 år,Hjørring,Frederiksberg,2007,0,0
80-84 år,Hjørring,Frederiksberg,2008,0,1
80-84 år,Hjørring,Frederiksberg,2009,0,0
80-84 år,Hjørring,Frederiksberg,2010,1,0
80-84 år,Hjørring,Frederiksberg,2011,0,0
80-84 år,Hjørring,Frederiksberg,2012,0,0
80-84 år,Hjørring,Frederiksberg,2013,0,0
80-84 år,Hjørring,Frederiksberg,2014,0,0
80-84 år,Hjørring,Frederiksberg,2015,0,0
80-84 år,Hjørring,Frederiksberg,2016,0,0
80-84 år,Hjørring,Frederiksberg,2017,0,0
80-84 år,Jammerbugt,Frederiksberg,2006,0,0
80-84 år,Jammerbugt,Frederiksberg,2007,1,0
80-84 år,Jammerbugt,Frederiksberg,2008,0,0
80-84 år,Jammerbugt,Frederiksberg,2009,0,0
80-84 år,Jammerbugt,Frederiksberg,2010,0,0
80-84 år,Jammerbugt,Frederiksberg,2011,0,0
80-84 år,Jammerbugt,Frederiksberg,2012,0,0
80-84 år,Jammerbugt,Frederiksberg,2013,0,0
80-84 år,Jammerbugt,Frederiksberg,2014,0,0
80-84 år,Jammerbugt,Frederiksberg,2015,0,0
80-84 år,Jammerbugt,Frederiksberg,2016,0,1
80-84 år,Jammerbugt,Frederiksberg,2017,0,0
80-84 år,Læsø,Frederiksberg,2006,0,0
80-84 år,Læsø,Frederiksberg,2007,0,0
80-84 år,Læsø,Frederiksberg,2008,0,0
80-84 år,Læsø,Frederiksberg,2009,0,0
80-84 år,Læsø,Frederiksberg,2010,0,0
80-84 år,Læsø,Frederiksberg,2011,0,0
80-84 år,Læsø,Frederiksberg,2012,0,0
80-84 år,Læsø,Frederiksberg,2013,0,0
80-84 år,Læsø,Frederiksberg,2014,0,0
80-84 år,Læsø,Frederiksberg,2015,0,0
80-84 år,Læsø,Frederiksberg,2016,0,0
80-84 år,Læsø,Frederiksberg,2017,0,1
80-84 år,Mariagerfjord,Frederiksberg,2006,0,0
80-84 år,Mariagerfjord,Frederiksberg,2007,0,0
80-84 år,Mariagerfjord,Frederiksberg,2008,0,0
80-84 år,Mariagerfjord,Frederiksberg,2009,0,0
80-84 år,Mariagerfjord,Frederiksberg,2010,0,0
80-84 år,Mariagerfjord,Frederiksberg,2011,0,0
80-84 år,Mariagerfjord,Frederiksberg,2012,0,0
80-84 år,Mariagerfjord,Frederiksberg,2013,0,0
80-84 år,Mariagerfjord,Frederiksberg,2014,0,0
80-84 år,Mariagerfjord,Frederiksberg,2015,0,0
80-84 år,Mariagerfjord,Frederiksberg,2016,0,0
80-84 år,Mariagerfjord,Frederiksberg,2017,0,0
80-84 år,Morsø,Frederiksberg,2006,0,0
80-84 år,Morsø,Frederiksberg,2007,0,0
80-84 år,Morsø,Frederiksberg,2008,0,1
80-84 år,Morsø,Frederiksberg,2009,0,0
80-84 år,Morsø,Frederiksberg,2010,0,0
80-84 år,Morsø,Frederiksberg,2011,0,0
80-84 år,Morsø,Frederiksberg,2012,0,0
80-84 år,Morsø,Frederiksberg,2013,0,0
80-84 år,Morsø,Frederiksberg,2014,0,0
80-84 år,Morsø,Frederiksberg,2015,0,0
80-84 år,Morsø,Frederiksberg,2016,0,0
80-84 år,Morsø,Frederiksberg,2017,0,0
80-84 år,Rebild,Frederiksberg,2006,0,0
80-84 år,Rebild,Frederiksberg,2007,0,0
80-84 år,Rebild,Frederiksberg,2008,0,0
80-84 år,Rebild,Frederiksberg,2009,0,0
80-84 år,Rebild,Frederiksberg,2010,0,0
80-84 år,Rebild,Frederiksberg,2011,0,0
80-84 år,Rebild,Frederiksberg,2012,0,0
80-84 år,Rebild,Frederiksberg,2013,0,0
80-84 år,Rebild,Frederiksberg,2014,0,0
80-84 år,Rebild,Frederiksberg,2015,0,0
80-84 år,Rebild,Frederiksberg,2016,0,0
80-84 år,Rebild,Frederiksberg,2017,0,0
80-84 år,Thisted,Frederiksberg,2006,0,0
80-84 år,Thisted,Frederiksberg,2007,0,0
80-84 år,Thisted,Frederiksberg,2008,0,0
80-84 år,Thisted,Frederiksberg,2009,0,0
80-84 år,Thisted,Frederiksberg,2010,0,0
80-84 år,Thisted,Frederiksberg,2011,0,0
80-84 år,Thisted,Frederiksberg,2012,0,0
80-84 år,Thisted,Frederiksberg,2013,0,0
80-84 år,Thisted,Frederiksberg,2014,0,0
80-84 år,Thisted,Frederiksberg,2015,0,0
80-84 år,Thisted,Frederiksberg,2016,0,0
80-84 år,Thisted,Frederiksberg,2017,0,0
80-84 år,Vesthimmerlands,Frederiksberg,2006,0,0
80-84 år,Vesthimmerlands,Frederiksberg,2007,0,0
80-84 år,Vesthimmerlands,Frederiksberg,2008,0,0
80-84 år,Vesthimmerlands,Frederiksberg,2009,0,0
80-84 år,Vesthimmerlands,Frederiksberg,2010,0,0
80-84 år,Vesthimmerlands,Frederiksberg,2011,0,0
80-84 år,Vesthimmerlands,Frederiksberg,2012,0,0
80-84 år,Vesthimmerlands,Frederiksberg,2013,0,0
80-84 år,Vesthimmerlands,Frederiksberg,2014,0,0
80-84 år,Vesthimmerlands,Frederiksberg,2015,0,0
80-84 år,Vesthimmerlands,Frederiksberg,2016,0,0
80-84 år,Vesthimmerlands,Frederiksberg,2017,0,0
80-84 år,Aalborg,Frederiksberg,2006,0,0
80-84 år,Aalborg,Frederiksberg,2007,1,0
80-84 år,Aalborg,Frederiksberg,2008,0,0
80-84 år,Aalborg,Frederiksberg,2009,0,0
80-84 år,Aalborg,Frederiksberg,2010,0,0
80-84 år,Aalborg,Frederiksberg,2011,0,0
80-84 år,Aalborg,Frederiksberg,2012,0,0
80-84 år,Aalborg,Frederiksberg,2013,0,0
80-84 år,Aalborg,Frederiksberg,2014,0,0
80-84 år,Aalborg,Frederiksberg,2015,0,0
80-84 år,Aalborg,Frederiksberg,2016,0,0
80-84 år,Aalborg,Frederiksberg,2017,0,0
85-89 år,København,København,2006,0,0
85-89 år,København,København,2007,0,0
85-89 år,København,København,2008,0,0
85-89 år,København,København,2009,0,0
85-89 år,København,København,2010,0,0
85-89 år,København,København,2011,0,0
85-89 år,København,København,2012,0,0
85-89 år,København,København,2013,0,0
85-89 år,København,København,2014,0,0
85-89 år,København,København,2015,0,0
85-89 år,København,København,2016,0,0
85-89 år,København,København,2017,0,0
85-89 år,Frederiksberg,København,2006,2,12
85-89 år,Frederiksberg,København,2007,5,8
85-89 år,Frederiksberg,København,2008,0,2
85-89 år,Frederiksberg,København,2009,2,4
85-89 år,Frederiksberg,København,2010,3,7
85-89 år,Frederiksberg,København,2011,0,3
85-89 år,Frederiksberg,København,2012,1,8
85-89 år,Frederiksberg,København,2013,0,5
85-89 år,Frederiksberg,København,2014,1,4
85-89 år,Frederiksberg,København,2015,5,6
85-89 år,Frederiksberg,København,2016,2,6
85-89 år,Frederiksberg,København,2017,0,3
85-89 år,Dragør,København,2006,0,1
85-89 år,Dragør,København,2007,0,1
85-89 år,Dragør,København,2008,1,1
85-89 år,Dragør,København,2009,0,2
85-89 år,Dragør,København,2010,0,0
85-89 år,Dragør,København,2011,0,1
85-89 år,Dragør,København,2012,0,2
85-89 år,Dragør,København,2013,0,1
85-89 år,Dragør,København,2014,0,0
85-89 år,Dragør,København,2015,1,1
85-89 år,Dragør,København,2016,0,1
85-89 år,Dragør,København,2017,0,1
85-89 år,Tårnby,København,2006,0,2
85-89 år,Tårnby,København,2007,1,4
85-89 år,Tårnby,København,2008,2,0
85-89 år,Tårnby,København,2009,0,0
85-89 år,Tårnby,København,2010,0,1
85-89 år,Tårnby,København,2011,0,3
85-89 år,Tårnby,København,2012,0,2
85-89 år,Tårnby,København,2013,1,0
85-89 år,Tårnby,København,2014,0,0
85-89 år,Tårnby,København,2015,2,0
85-89 år,Tårnby,København,2016,0,1
85-89 år,Tårnby,København,2017,1,2
85-89 år,Albertslund,København,2006,0,1
85-89 år,Albertslund,København,2007,0,0
85-89 år,Albertslund,København,2008,0,0
85-89 år,Albertslund,København,2009,0,1
85-89 år,Albertslund,København,2010,2,0
85-89 år,Albertslund,København,2011,0,1
85-89 år,Albertslund,København,2012,0,0
85-89 år,Albertslund,København,2013,0,0
85-89 år,Albertslund,København,2014,0,0
85-89 år,Albertslund,København,2015,0,0
85-89 år,Albertslund,København,2016,0,0
85-89 år,Albertslund,København,2017,0,0
85-89 år,Ballerup,København,2006,0,0
85-89 år,Ballerup,København,2007,0,0
85-89 år,Ballerup,København,2008,0,0
85-89 år,Ballerup,København,2009,0,1
85-89 år,Ballerup,København,2010,0,1
85-89 år,Ballerup,København,2011,1,0
85-89 år,Ballerup,København,2012,1,2
85-89 år,Ballerup,København,2013,1,1
85-89 år,Ballerup,København,2014,0,1
85-89 år,Ballerup,København,2015,0,0
85-89 år,Ballerup,København,2016,0,0
85-89 år,Ballerup,København,2017,0,0
85-89 år,Brøndby,København,2006,0,2
85-89 år,Brøndby,København,2007,2,6
85-89 år,Brøndby,København,2008,0,0
85-89 år,Brøndby,København,2009,0,1
85-89 år,Brøndby,København,2010,0,1
85-89 år,Brøndby,København,2011,0,0
85-89 år,Brøndby,København,2012,0,2
85-89 år,Brøndby,København,2013,0,0
85-89 år,Brøndby,København,2014,1,0
85-89 år,Brøndby,København,2015,2,0
85-89 år,Brøndby,København,2016,0,1
85-89 år,Brøndby,København,2017,0,0
85-89 år,Gentofte,København,2006,1,7
85-89 år,Gentofte,København,2007,0,2
85-89 år,Gentofte,København,2008,3,2
85-89 år,Gentofte,København,2009,2,3
85-89 år,Gentofte,København,2010,0,6
85-89 år,Gentofte,København,2011,0,2
85-89 år,Gentofte,København,2012,0,5
85-89 år,Gentofte,København,2013,0,2
85-89 år,Gentofte,København,2014,1,5
85-89 år,Gentofte,København,2015,1,2
85-89 år,Gentofte,København,2016,1,2
85-89 år,Gentofte,København,2017,0,3
85-89 år,Gladsaxe,København,2006,0,5
85-89 år,Gladsaxe,København,2007,1,2
85-89 år,Gladsaxe,København,2008,1,0
85-89 år,Gladsaxe,København,2009,3,3
85-89 år,Gladsaxe,København,2010,0,3
85-89 år,Gladsaxe,København,2011,0,4
85-89 år,Gladsaxe,København,2012,0,1
85-89 år,Gladsaxe,København,2013,0,2
85-89 år,Gladsaxe,København,2014,0,2
85-89 år,Gladsaxe,København,2015,1,0
85-89 år,Gladsaxe,København,2016,0,2
85-89 år,Gladsaxe,København,2017,3,2
85-89 år,Glostrup,København,2006,0,2
85-89 år,Glostrup,København,2007,0,1
85-89 år,Glostrup,København,2008,1,0
85-89 år,Glostrup,København,2009,0,1
85-89 år,Glostrup,København,2010,0,1
85-89 år,Glostrup,København,2011,0,0
85-89 år,Glostrup,København,2012,0,0
85-89 år,Glostrup,København,2013,0,0
85-89 år,Glostrup,København,2014,0,0
85-89 år,Glostrup,København,2015,0,1
85-89 år,Glostrup,København,2016,0,0
85-89 år,Glostrup,København,2017,1,0
85-89 år,Herlev,København,2006,4,21
85-89 år,Herlev,København,2007,5,15
85-89 år,Herlev,København,2008,4,8
85-89 år,Herlev,København,2009,4,11
85-89 år,Herlev,København,2010,1,10
85-89 år,Herlev,København,2011,1,2
85-89 år,Herlev,København,2012,1,4
85-89 år,Herlev,København,2013,8,6
85-89 år,Herlev,København,2014,5,6
85-89 år,Herlev,København,2015,2,10
85-89 år,Herlev,København,2016,2,8
85-89 år,Herlev,København,2017,2,10
85-89 år,Hvidovre,København,2006,1,2
85-89 år,Hvidovre,København,2007,0,2
85-89 år,Hvidovre,København,2008,0,2
85-89 år,Hvidovre,København,2009,2,2
85-89 år,Hvidovre,København,2010,0,4
85-89 år,Hvidovre,København,2011,0,3
